Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-10-07,ACC,EQ,2203.25,2215.3,2276.0,2215.3,2272.25,2265.85,2257.32,318393,71871583520000.0,21019,87251,0.27399999999999997
2021-10-08,ACC,EQ,2265.85,2273.0,2284.9,2235.45,2242.95,2240.9,2258.3,249365,56314082029999.99,15670,58347,0.23399999999999999
2021-10-11,ACC,EQ,2240.9,2250.0,2274.8,2242.15,2246.0,2249.85,2256.99,211576,47752510755000.0,12175,70143,0.3315
2021-10-12,ACC,EQ,2249.85,2245.0,2259.0,2226.95,2246.0,2245.65,2243.44,183872,41250518165000.0,12735,51484,0.28
2021-10-13,ACC,EQ,2245.65,2257.5,2269.8,2250.0,2262.0,2259.7,2257.38,280779,63382595860000.0,20004,116263,0.41409999999999997
2021-10-14,ACC,EQ,2259.7,2270.0,2349.5,2267.0,2314.0,2309.85,2314.39,1290679,298714087265000.0,56942,613854,0.4756
2021-10-18,ACC,EQ,2309.85,2364.0,2364.0,2291.85,2305.0,2304.4,2316.46,627590,145378492605000.0,29013,182162,0.2903
2021-10-19,ACC,EQ,2304.4,2319.0,2328.0,2232.45,2245.15,2242.75,2277.21,679577,154753752615000.0,40709,285244,0.4197
2021-10-20,ACC,EQ,2242.75,2289.0,2359.0,2221.0,2260.55,2263.6,2304.06,3817624,879603597454999.9,211916,632759,0.16570000000000001
2021-10-21,ACC,EQ,2263.6,2285.95,2286.75,2202.85,2240.0,2236.35,2241.91,803674,180176643095000.0,38231,295470,0.3676
2021-10-22,ACC,EQ,2236.35,2241.2,2259.35,2165.0,2213.0,2212.05,2209.52,528370,116744602265000.02,31260,122493,0.2318
2021-10-25,ACC,EQ,2212.05,2210.0,2215.95,2142.05,2213.0,2208.45,2182.49,683253,149119417660000.0,47059,205477,0.3007
2021-10-26,ACC,EQ,2208.45,2215.0,2244.95,2210.0,2236.9,2236.3,2230.32,484377,108031688170000.0,28446,157165,0.3245
2021-10-27,ACC,EQ,2236.3,2238.4,2275.0,2233.5,2252.0,2249.4,2253.9,471518,106275237215000.0,27515,190186,0.4033
2021-10-28,ACC,EQ,2249.4,2252.0,2324.9,2245.0,2285.0,2287.85,2298.52,889979,204563163745000.0,55760,275147,0.30920000000000003
2021-10-29,ACC,EQ,2287.85,2285.0,2354.8,2237.55,2336.0,2333.4,2322.11,732835,170172003540000.0,41927,230212,0.3141
2021-11-01,ACC,EQ,2333.4,2345.05,2399.8,2328.4,2377.05,2374.3,2368.47,703217,166555184100000.0,40750,255723,0.3636
2021-11-02,ACC,EQ,2374.3,2385.0,2416.0,2374.9,2399.0,2392.0,2395.1,461093,110436182705000.0,25224,141872,0.30770000000000003
2021-11-03,ACC,EQ,2392.0,2404.15,2428.75,2394.15,2414.45,2420.5,2410.47,364903,87958862515000.0,21355,133030,0.36460000000000004
2021-11-04,ACC,EQ,2420.5,2425.9,2437.45,2419.05,2434.0,2431.45,2429.58,68940,16749501715000.0,4470,34142,0.49520000000000003
2021-11-08,ACC,EQ,2431.45,2453.85,2530.0,2440.05,2520.0,2518.35,2497.24,878142,219292851144999.97,55992,305031,0.34740000000000004
2021-11-09,ACC,EQ,2518.35,2523.0,2552.5,2502.05,2538.0,2538.3,2531.99,531520,134580412515000.02,39165,228912,0.4307
2021-11-10,ACC,EQ,2538.3,2530.7,2568.35,2513.1,2547.1,2554.15,2543.0,414868,105500965130000.0,21996,206724,0.4983
2021-11-11,ACC,EQ,2554.15,2545.95,2564.8,2525.0,2564.8,2558.2,2544.5,298854,76043407105000.0,25382,150009,0.5019
2021-11-12,ACC,EQ,2558.2,2568.0,2578.0,2546.0,2567.15,2571.95,2563.57,303364,77769349600000.0,24089,125606,0.414
2021-11-15,ACC,EQ,2571.95,2570.0,2589.0,2530.3,2560.0,2563.1,2555.73,229541,58664384565000.0,13830,77163,0.3362
2021-11-16,ACC,EQ,2563.1,2561.15,2566.45,2483.0,2483.25,2492.75,2523.88,248153,62630725029999.99,16190,66196,0.2668
2021-11-17,ACC,EQ,2492.75,2482.0,2496.35,2463.05,2469.2,2471.55,2476.42,279037,69101162179999.99,17999,121304,0.4347
2021-11-18,ACC,EQ,2471.55,2474.8,2502.3,2415.1,2432.0,2440.5,2442.09,237386,57971757435000.0,15061,64930,0.2735
2021-11-22,ACC,EQ,2440.5,2440.5,2445.0,2355.0,2380.2,2373.55,2389.93,244687,58478466740000.0,20301,80464,0.32880000000000004
2021-11-23,ACC,EQ,2373.55,2350.0,2420.1,2349.9,2414.45,2403.9,2400.47,209320,50246550875000.0,13188,73337,0.3504
2021-11-24,ACC,EQ,2403.9,2410.0,2428.25,2392.55,2400.0,2404.75,2412.94,237362,57273987735000.0,16392,103389,0.43560000000000004
2021-11-25,ACC,EQ,2404.75,2404.9,2413.55,2380.0,2380.0,2385.45,2393.48,201394,48203326230000.0,12367,79847,0.3965
2021-11-26,ACC,EQ,2385.45,2358.8,2388.0,2300.1,2305.0,2311.5,2338.44,208380,48728393920000.0,16664,50751,0.2436
2021-11-29,ACC,EQ,2311.5,2280.0,2325.0,2240.0,2285.0,2289.6,2289.54,458730,105028282345000.0,30796,120855,0.2635
2021-11-30,ACC,EQ,2289.6,2283.15,2322.95,2269.85,2285.0,2286.4,2294.36,415128,95245120685000.0,26969,190168,0.4581
2021-12-01,ACC,EQ,2286.4,2296.0,2332.45,2248.0,2257.55,2253.45,2275.92,423543,96394928695000.0,37653,153128,0.3615
2021-12-02,ACC,EQ,2253.45,2248.15,2278.75,2229.6,2267.1,2264.65,2248.25,457153,102779485790000.0,27050,179699,0.3931
2021-12-03,ACC,EQ,2264.65,2268.1,2304.55,2250.1,2255.0,2262.2,2280.73,439164,100161300665000.0,21559,161205,0.36710000000000004
2021-12-06,ACC,EQ,2262.2,2265.0,2272.95,2205.0,2205.25,2217.3,2242.78,234956,52695377310000.0,22254,96190,0.4094
2021-12-07,ACC,EQ,2217.3,2239.0,2254.95,2211.0,2247.0,2245.05,2237.18,293341,65625748820000.01,24924,125724,0.4286
2021-12-08,ACC,EQ,2245.05,2255.15,2299.9,2249.2,2299.9,2292.25,2282.27,315816,72077743090000.0,27300,135817,0.4301
2021-12-09,ACC,EQ,2292.25,2294.1,2324.0,2287.95,2323.0,2320.0,2309.03,286871,66239335060000.0,16194,136499,0.4758
2021-12-10,ACC,EQ,2320.0,2319.0,2330.2,2302.0,2312.0,2315.55,2313.62,202000,46735164135000.0,14958,89491,0.443
2021-12-13,ACC,EQ,2315.55,2329.0,2340.85,2290.0,2291.0,2296.05,2310.89,282819,65356445395000.01,21675,139148,0.49200000000000005
2021-12-14,ACC,EQ,2296.05,2280.0,2326.3,2272.45,2318.0,2320.15,2308.97,408050,94217621600000.0,26002,233906,0.5732
2021-12-15,ACC,EQ,2320.15,2317.25,2330.8,2275.0,2279.75,2285.5,2301.66,252969,58224959320000.01,18946,125036,0.4943
2021-12-16,ACC,EQ,2285.5,2297.5,2298.5,2263.0,2271.7,2266.45,2273.94,247839,56357092254999.99,13968,125516,0.5064
2021-12-17,ACC,EQ,2266.45,2266.0,2274.0,2207.5,2214.75,2215.05,2233.04,290265,64817297900000.0,20358,114997,0.3962
2021-12-20,ACC,EQ,2215.05,2194.9,2199.65,2087.8,2116.5,2115.9,2124.75,307702,65378990304999.99,18217,114869,0.37329999999999997
2021-12-21,ACC,EQ,2115.9,2136.0,2179.0,2123.85,2131.9,2138.55,2150.71,294036,63238521575000.0,12377,147882,0.5029
2021-12-22,ACC,EQ,2138.55,2148.0,2168.95,2138.3,2159.85,2149.9,2149.82,376346,80907556015000.0,14043,206659,0.5491
2021-12-23,ACC,EQ,2149.9,2164.95,2176.95,2141.15,2151.0,2150.8,2154.68,323002,69596701145000.01,13984,177051,0.5481
2021-12-24,ACC,EQ,2150.8,2158.95,2162.0,2112.5,2124.0,2126.05,2128.29,152954,32553101589999.996,10256,27746,0.1814
2021-12-27,ACC,EQ,2126.05,2124.0,2139.9,2101.0,2139.05,2136.7,2125.66,112982,24016129715000.0,8223,23314,0.2064
2021-12-28,ACC,EQ,2136.7,2142.0,2162.1,2139.2,2150.0,2151.25,2151.73,704309,151548228185000.0,20881,477911,0.6786
2021-12-29,ACC,EQ,2151.25,2154.0,2166.85,2137.05,2164.35,2162.65,2153.18,203826,43887340545000.0,13629,88551,0.4344
2021-12-30,ACC,EQ,2162.65,2167.0,2171.95,2153.2,2162.45,2163.25,2162.39,216056,46719648780000.0,11287,91170,0.42200000000000004
2021-12-31,ACC,EQ,2163.25,2163.0,2238.5,2162.45,2223.8,2215.75,2215.37,467894,103655614580000.0,22816,151992,0.3248
2022-01-03,ACC,EQ,2215.75,2220.2,2259.55,2214.15,2245.9,2251.35,2237.14,335699,75100461345000.0,11932,130418,0.3885
2022-01-04,ACC,EQ,2251.35,2258.0,2264.8,2216.5,2224.0,2224.3,2231.22,363436,81090501685000.0,14498,183207,0.5041
2022-01-05,ACC,EQ,2224.3,2225.0,2246.0,2220.1,2245.0,2241.3,2236.52,372959,83413121925000.0,15668,229674,0.6158
2022-01-06,ACC,EQ,2241.3,2230.0,2263.8,2202.0,2229.0,2227.3,2237.76,470965,105390464525000.0,25913,149156,0.31670000000000004
2022-01-07,ACC,EQ,2227.3,2234.0,2303.8,2232.05,2290.0,2284.6,2276.31,573885,130633748145000.0,29246,142912,0.249
2022-01-10,ACC,EQ,2284.6,2297.15,2325.0,2278.55,2323.5,2320.15,2304.66,358989,82734889765000.0,22976,116469,0.32439999999999997
2022-01-11,ACC,EQ,2320.15,2327.0,2344.55,2286.3,2297.0,2297.6,2312.38,289218,66878057350000.0,20920,81683,0.2824
2022-01-12,ACC,EQ,2297.6,2310.0,2328.8,2273.0,2317.0,2314.8,2306.25,380195,87682309920000.0,23864,144793,0.38079999999999997
2022-01-13,ACC,EQ,2314.8,2323.0,2325.45,2298.1,2315.95,2314.15,2309.06,221162,51067638395000.0,18565,94370,0.4267
2022-01-14,ACC,EQ,2314.15,2319.9,2374.0,2304.75,2353.05,2358.1,2355.03,676328,159277461890000.0,40268,133289,0.19710000000000003
2022-01-17,ACC,EQ,2358.1,2364.0,2391.0,2301.0,2374.8,2378.65,2348.59,490475,115192321484999.98,30858,71168,0.1451
2022-01-18,ACC,EQ,2378.65,2391.0,2392.9,2240.35,2249.0,2253.25,2298.61,691178,158875023770000.0,51036,224774,0.32520000000000004
2022-01-19,ACC,EQ,2253.25,2261.0,2262.8,2219.2,2237.0,2231.8,2234.61,372235,83180084430000.0,25659,151629,0.4073
2022-01-20,ACC,EQ,2231.8,2230.0,2285.25,2230.0,2253.7,2254.0,2252.32,322553,72649201280000.0,22960,81198,0.25170000000000003
2022-01-21,ACC,EQ,2254.0,2240.0,2255.9,2196.0,2221.65,2215.75,2231.66,238038,53122077535000.0,21215,69003,0.2899
2022-01-24,ACC,EQ,2215.75,2210.0,2219.65,2148.35,2166.0,2167.45,2177.74,467114,101725078530000.0,34602,51711,0.23440000000000003
2022-01-25,ACC,EQ,2167.45,2160.1,2192.6,2120.05,2170.5,2179.95,2169.33,262179,56875394300000.0,22169,66152,0.2523
2022-01-27,ACC,EQ,2179.95,2156.0,2179.0,2127.65,2171.05,2167.7,2157.94,298193,64348140350000.0,18014,155101,0.5201
2022-01-28,ACC,EQ,2167.7,2179.9,2238.55,2173.85,2214.75,2215.95,2220.23,272371,60472756204999.99,21912,85794,0.315
2022-01-31,ACC,EQ,2215.95,2230.4,2292.7,2227.0,2280.9,2285.75,2273.18,428789,97471352670000.0,19066,216716,0.5054
2022-02-01,ACC,EQ,2285.75,2300.05,2355.0,2272.7,2337.05,2332.55,2317.55,491690,113951500220000.0,29691,154535,0.3143
2022-02-02,ACC,EQ,2332.55,2348.75,2350.05,2300.0,2309.0,2306.55,2318.32,274847,63718215050000.0,17543,91175,0.33170000000000005
2022-02-03,ACC,EQ,2306.55,2308.9,2328.0,2286.25,2293.15,2293.6,2303.04,253714,58431225879999.99,13054,125753,0.49560000000000004
2022-02-04,ACC,EQ,2293.6,2298.2,2322.45,2270.0,2275.0,2274.75,2291.04,184813,42341382895000.0,16556,51401,0.2781
2022-02-07,ACC,EQ,2274.75,2282.7,2292.75,2239.25,2279.85,2282.2,2270.05,201382,45714725200000.0,13911,76541,0.3801
2022-02-08,ACC,EQ,2282.2,2286.0,2310.0,2262.2,2307.0,2304.75,2287.25,608392,139154409545000.0,25086,364410,0.599
2022-02-09,ACC,EQ,2304.75,2317.3,2338.8,2290.2,2320.0,2310.3,2313.76,367725,85082574560000.0,19685,97993,0.2665
2022-02-10,ACC,EQ,2310.3,2280.0,2324.8,2265.0,2298.0,2303.55,2302.25,876424,201775085185000.0,47079,350881,0.4004
2022-02-11,ACC,EQ,2303.55,2290.0,2297.0,2240.0,2245.3,2249.35,2265.86,359096,81366197390000.0,27438,179550,0.5
2022-02-14,ACC,EQ,2249.35,2217.8,2220.15,2145.0,2150.8,2153.9,2180.22,279841,61011459315000.0,20528,77366,0.27649999999999997
2022-02-15,ACC,EQ,2153.9,2156.5,2240.0,2156.5,2236.5,2234.3,2195.69,259988,57085242679999.99,18337,76843,0.2956
2022-02-16,ACC,EQ,2234.3,2250.0,2266.25,2215.4,2240.0,2239.4,2240.09,218682,48986761105000.0,14997,57990,0.2652
2022-02-17,ACC,EQ,2239.4,2240.4,2267.55,2215.75,2231.05,2226.85,2234.69,218668,48865515615000.0,16693,98474,0.45030000000000003
2022-02-18,ACC,EQ,2226.85,2208.75,2220.0,2172.0,2184.7,2181.15,2186.27,295149,64527479654999.99,14390,125806,0.42619999999999997
2022-02-21,ACC,EQ,2181.15,2178.7,2205.25,2151.0,2182.0,2184.9,2186.8,291112,63660455990000.0,25810,74351,0.2554
2022-02-22,ACC,EQ,2184.9,2154.9,2180.8,2100.1,2153.8,2165.4,2156.17,323721,69799865665000.0,27112,110305,0.3407
2022-02-23,ACC,EQ,2165.4,2169.05,2197.0,2143.7,2148.2,2151.3,2165.68,376034,81436919325000.0,37479,149210,0.3968
2022-02-24,ACC,EQ,2151.3,2085.1,2120.65,2002.0,2011.0,2014.0,2066.1,474202,97974786430000.0,42192,182172,0.38420000000000004
2022-02-25,ACC,EQ,2014.0,2045.0,2084.45,2030.0,2067.7,2059.55,2061.38,286586,59076223860000.0,18856,91727,0.3201
2022-02-28,ACC,EQ,2059.55,2044.0,2095.0,2020.35,2095.0,2089.15,2064.71,349612,72184878440000.0,23603,150857,0.4315
2022-03-02,ACC,EQ,2089.15,2073.8,2099.95,2043.0,2057.45,2067.75,2067.28,494931,102315888845000.0,31949,227008,0.4587
2022-03-03,ACC,EQ,2067.75,2088.0,2092.7,1950.0,1963.0,1956.0,2009.1,728165,146295270975000.0,41045,311265,0.4275
2022-03-04,ACC,EQ,1956.0,1940.0,2020.0,1926.2,2004.75,2010.55,1966.47,801645,157640906175000.0,45137,259470,0.3237
2022-03-07,ACC,EQ,2010.55,1972.0,1978.0,1900.0,1947.0,1950.15,1939.15,536549,104045049020000.0,32878,231500,0.4315
2022-03-08,ACC,EQ,1950.15,1940.0,1968.95,1902.0,1964.0,1962.1,1940.55,330394,64114488150000.0,22564,74444,0.22530000000000003
2022-03-09,ACC,EQ,1962.1,1976.0,2015.9,1956.65,2000.0,2000.85,1985.06,419651,83303173755000.0,23817,192230,0.4581
2022-03-10,ACC,EQ,2000.85,2050.0,2073.95,2001.0,2046.0,2047.6,2047.33,315957,64686942285000.0,20003,77898,0.2465
2022-03-11,ACC,EQ,2047.6,2044.5,2061.85,2016.0,2038.4,2041.9,2036.4,372130,75780399935000.0,21127,181938,0.4889
2022-03-14,ACC,EQ,2041.9,2054.0,2065.0,2025.0,2059.75,2058.05,2048.87,184932,37890126655000.0,11615,67472,0.36479999999999996
2022-03-15,ACC,EQ,2058.05,2070.0,2109.7,2043.7,2060.8,2060.35,2077.11,358798,74526445360000.0,23276,124563,0.3472
2022-03-16,ACC,EQ,2060.35,2088.35,2132.35,2066.5,2127.0,2129.15,2104.82,395803,83309382750000.0,18771,117819,0.2977
2022-03-17,ACC,EQ,2129.15,2166.0,2166.0,2118.0,2123.1,2122.65,2136.68,820627,175341599845000.0,33007,374278,0.4561
2022-03-21,ACC,EQ,2122.65,2101.0,2141.75,2046.65,2056.95,2055.75,2074.19,1043891,216522474390000.0,32039,387081,0.37079999999999996
2022-03-22,ACC,EQ,2055.75,2054.95,2074.7,2025.0,2062.45,2058.3,2048.8,452916,92793337515000.0,31723,156505,0.3455
2022-03-23,ACC,EQ,2058.3,2064.1,2086.0,2050.0,2063.5,2069.75,2066.1,232620,48061533245000.0,15847,62930,0.2705
2022-03-24,ACC,EQ,2069.75,2050.15,2092.95,2050.15,2080.0,2080.4,2079.32,294252,61184321620000.01,19226,89496,0.3041
2022-03-25,ACC,EQ,2080.4,2085.0,2090.9,2049.05,2068.0,2064.2,2067.96,278510,57594653879999.99,16312,124575,0.4473
2022-03-28,ACC,EQ,2064.2,2081.35,2081.35,2039.05,2061.95,2059.65,2055.51,231188,47520828745000.0,20954,46104,0.19940000000000002
2022-03-29,ACC,EQ,2059.65,2073.0,2135.3,2070.25,2129.0,2128.55,2115.87,725118,153425851295000.0,41912,211722,0.292
2022-03-30,ACC,EQ,2128.55,2140.0,2172.7,2136.0,2140.1,2150.9,2153.2,702919,151352212900000.0,34079,328897,0.4679
2022-03-31,ACC,EQ,2150.9,2154.8,2170.3,2143.25,2152.5,2151.35,2153.43,464111,99943069165000.0,26991,248382,0.5352
2022-04-01,ACC,EQ,2151.35,2148.0,2160.0,2128.35,2150.0,2151.0,2144.96,838234,179798246020000.0,28224,518206,0.6182
2022-04-04,ACC,EQ,2151.0,2110.0,2133.0,2102.05,2122.7,2119.45,2117.37,655757,138847921559999.98,26758,235508,0.3591
2022-04-05,ACC,EQ,2119.45,2134.8,2158.0,2112.0,2146.0,2149.65,2141.03,615501,131780417365000.02,20440,335736,0.5455
2022-04-06,ACC,EQ,2149.65,2149.65,2199.0,2124.6,2142.0,2145.5,2165.07,1082516,234372809644999.97,49556,345676,0.31930000000000003
2022-04-07,ACC,EQ,2145.5,2148.0,2180.0,2129.05,2140.0,2136.7,2155.18,420470,90618825955000.0,25825,143705,0.3418
2022-04-08,ACC,EQ,2136.7,2148.0,2181.0,2128.55,2172.0,2170.55,2151.68,861328,185330477645000.0,31695,511661,0.594
2022-04-11,ACC,EQ,2170.55,2175.0,2284.6,2163.65,2236.7,2232.9,2231.05,1935494,431817709385000.06,83006,763958,0.3947
2022-04-12,ACC,EQ,2232.9,2232.9,2233.0,2169.9,2173.0,2181.4,2200.87,625499,137664147540000.02,37065,165373,0.2644
2022-04-13,ACC,EQ,2181.4,2188.0,2244.65,2163.55,2205.05,2208.65,2202.89,753209,165923451335000.0,33824,88546,0.1176
2022-04-18,ACC,EQ,2208.65,2200.0,2248.9,2147.65,2160.3,2155.2,2177.2,442194,96274599655000.0,30966,116548,0.2636
2022-04-19,ACC,EQ,2155.2,2158.1,2174.6,2023.55,2040.0,2056.5,2110.2,824740,174036532435000.0,47673,232398,0.2818
2022-04-20,ACC,EQ,2056.5,2075.0,2221.75,2065.65,2208.0,2208.25,2168.12,3687080,799402653450000.0,139581,323253,0.0877
2022-04-21,ACC,EQ,2208.25,2218.25,2275.0,2205.25,2270.0,2270.1,2241.89,1491272,334326933350000.0,76669,361070,0.2421
2022-04-22,ACC,EQ,2270.1,2250.1,2283.0,2237.2,2260.0,2263.25,2263.16,558880,126483749225000.0,31220,85928,0.15380000000000002
2022-04-25,ACC,EQ,2263.25,2252.0,2319.5,2240.0,2268.9,2262.05,2283.87,1075394,245605473030000.03,56550,179418,0.1668
2022-04-26,ACC,EQ,2262.05,2291.5,2337.95,2268.0,2310.0,2311.35,2298.02,733155,168480420880000.0,40713,204039,0.2783
2022-04-27,ACC,EQ,2311.35,2306.2,2361.75,2263.05,2343.95,2349.9,2329.12,1043493,243041673719999.97,45896,415577,0.3983
2022-04-28,ACC,EQ,2349.9,2383.0,2387.15,2314.05,2371.35,2376.75,2358.11,995576,234768194305000.03,92316,445338,0.4473
2022-04-29,ACC,EQ,2376.75,2376.75,2397.0,2321.45,2334.85,2328.9,2359.35,784968,185201244800000.0,33472,340264,0.4335
2022-05-02,ACC,EQ,2328.9,2314.0,2358.3,2309.7,2349.9,2347.2,2339.1,490846,114813964409999.98,35603,198238,0.40390000000000004
2022-05-04,ACC,EQ,2347.2,2350.0,2363.35,2273.5,2306.0,2300.1,2321.76,451428,104810555395000.0,32330,203249,0.45020000000000004
2022-05-05,ACC,EQ,2300.1,2325.0,2332.2,2269.85,2280.0,2277.85,2300.8,395262,90941904630000.0,23229,137102,0.3469
2022-05-06,ACC,EQ,2277.85,2249.0,2274.9,2232.35,2243.05,2245.45,2248.63,571407,128488200220000.0,25646,276789,0.4844
2022-05-09,ACC,EQ,2245.45,2221.0,2255.0,2201.5,2232.0,2232.9,2223.85,323573,71957765200000.0,23161,116194,0.3591
2022-05-10,ACC,EQ,2232.9,2235.1,2249.4,2185.0,2185.1,2198.55,2218.9,365873,81183428155000.0,27091,150192,0.4105
2022-05-11,ACC,EQ,2198.55,2203.0,2217.45,2135.3,2172.0,2167.65,2179.93,546421,119115860415000.02,29761,261443,0.47850000000000004
2022-05-12,ACC,EQ,2167.65,2159.95,2209.8,2101.25,2180.05,2177.4,2138.73,348099,74448823375000.0,22300,119686,0.34380000000000005
2022-05-13,ACC,EQ,2177.4,2195.0,2196.7,2099.05,2102.15,2113.3,2146.04,431751,92655443565000.0,32976,131766,0.3052
2022-05-16,ACC,EQ,2113.3,2140.0,2287.7,2140.0,2192.5,2196.2,2225.19,3304245,735256551845000.0,181808,686192,0.2077
2022-05-17,ACC,EQ,2196.2,2220.0,2255.0,2182.55,2225.0,2225.85,2219.77,1060771,235467286335000.0,63830,444009,0.4186
2022-05-18,ACC,EQ,2225.85,2249.0,2252.0,2218.2,2239.75,2236.65,2232.21,851138,189991786885000.0,36788,504411,0.5926
2022-05-19,ACC,EQ,2236.65,2198.2,2255.0,2192.75,2226.25,2231.0,2236.28,600776,134350613690000.02,29297,176304,0.29350000000000004
2022-05-20,ACC,EQ,2231.0,2250.9,2274.4,2234.55,2237.9,2239.4,2258.88,514340,116183485984999.98,29928,182302,0.3544
2022-05-23,ACC,EQ,2239.4,2260.0,2265.75,2208.15,2210.3,2213.4,2235.16,345694,77268042575000.0,24113,140260,0.4057
2022-05-24,ACC,EQ,2213.4,2213.0,2236.45,2199.05,2205.0,2210.95,2216.46,267961,59392592825000.0,16712,83580,0.3119
2022-05-25,ACC,EQ,2210.95,2217.0,2224.65,2182.5,2190.0,2186.1,2200.03,236264,51978819480000.0,17435,90641,0.3836
2022-05-26,ACC,EQ,2186.1,2194.9,2214.0,2165.0,2203.25,2208.0,2191.93,309697,67883394929999.99,16343,104752,0.3382
2022-05-27,ACC,EQ,2208.0,2218.95,2218.95,2190.45,2196.9,2198.05,2202.18,215682,47497051675000.0,9554,90607,0.4201
2022-05-30,ACC,EQ,2198.05,2208.0,2217.35,2196.15,2208.0,2208.35,2206.83,625645,138069386975000.0,26581,366139,0.5852
2022-05-31,ACC,EQ,2208.35,2214.9,2230.0,2190.35,2200.0,2198.4,2206.38,590767,130345439120000.0,29334,324270,0.5489
2022-06-01,ACC,EQ,2198.4,2205.9,2214.8,2182.5,2197.0,2195.85,2201.93,394675,86904719340000.0,19599,199654,0.5059
2022-06-02,ACC,EQ,2195.85,2190.0,2211.65,2186.05,2198.25,2198.75,2199.53,195697,43044128930000.0,14727,64478,0.3295
2022-06-03,ACC,EQ,2198.75,2205.5,2216.85,2122.2,2145.2,2133.1,2145.19,715122,153407044505000.0,29866,298476,0.41740000000000005
2022-06-06,ACC,EQ,2133.1,2144.9,2167.5,2130.55,2139.0,2138.25,2146.03,374121,80287422815000.0,21914,99414,0.2657
2022-06-07,ACC,EQ,2138.25,2133.0,2148.9,2088.0,2137.95,2138.35,2113.59,1062704,224612347969999.97,29805,641846,0.604
2022-06-08,ACC,EQ,2138.35,2145.0,2148.25,2113.6,2135.0,2135.5,2132.65,490375,104579945325000.0,44467,284442,0.58
2022-06-09,ACC,EQ,2135.5,2130.5,2150.0,2122.7,2137.7,2138.1,2140.01,335166,71725809000000.0,22134,144981,0.4326
2022-06-10,ACC,EQ,2138.1,2134.55,2153.95,2112.0,2134.75,2135.4,2137.65,283855,60678140245000.01,17896,122407,0.43119999999999997
2022-06-13,ACC,EQ,2135.4,2117.0,2129.0,2098.7,2116.0,2121.25,2115.71,231725,49026280075000.0,12983,77662,0.3351
2022-06-14,ACC,EQ,2121.25,2112.15,2130.0,2101.95,2107.0,2116.1,2113.91,302507,63947345310000.0,14745,150488,0.4975
2022-06-15,ACC,EQ,2116.1,2120.0,2131.0,2112.1,2120.0,2122.65,2121.71,205602,43622755410000.0,12777,103435,0.5031
2022-06-16,ACC,EQ,2122.65,2135.4,2139.9,2079.65,2082.8,2084.25,2101.24,253721,53312991090000.0,12168,92066,0.3629
2022-06-17,ACC,EQ,2084.25,2075.6,2108.3,2047.1,2055.0,2055.1,2068.4,492761,101922662155000.0,18659,238591,0.4842
2022-06-20,ACC,EQ,2055.1,2055.0,2085.55,2047.15,2063.95,2060.4,2066.56,446187,92207064550000.0,15845,221230,0.4958
2022-06-21,ACC,EQ,2060.4,2067.0,2090.05,2058.05,2085.0,2086.25,2073.37,290807,60294926525000.0,11507,136927,0.47090000000000004
2022-06-22,ACC,EQ,2086.25,2085.0,2085.9,2053.95,2063.6,2062.3,2068.74,403380,83448978330000.0,20146,255798,0.6341
2022-06-23,ACC,EQ,2062.3,2062.1,2097.85,2062.1,2095.0,2090.4,2083.18,149241,31089582350000.0,12707,32406,0.2954
2022-06-24,ACC,EQ,2090.4,2100.0,2116.2,2090.65,2099.15,2098.2,2100.72,236889,49763817480000.0,16620,96326,0.40659999999999996
2022-06-27,ACC,EQ,2098.2,2114.95,2128.2,2103.0,2110.7,2115.85,2116.19,235386,49812115085000.0,16596,81948,0.3481
2022-06-28,ACC,EQ,2115.85,2111.15,2134.2,2102.8,2130.65,2128.0,2122.78,137952,29284196295000.0,9601,49649,0.35990000000000005
2022-06-29,ACC,EQ,2128.0,2118.0,2160.0,2118.0,2146.4,2155.25,2144.73,548808,117704592320000.0,35884,297103,0.5414
2022-06-30,ACC,EQ,2155.25,2151.95,2156.0,2118.0,2125.0,2121.95,2128.71,307330,65421621135000.0,15359,173622,0.5649000000000001
2022-07-01,ACC,EQ,2121.95,2122.95,2174.0,2122.95,2171.7,2167.1,2155.75,284645,61362247315000.0,17683,101592,0.3569
2022-07-04,ACC,EQ,2167.1,2170.9,2186.9,2154.1,2156.3,2164.6,2168.11,169527,36755235785000.0,8570,63573,0.375
2022-07-05,ACC,EQ,2164.6,2156.0,2178.8,2144.05,2146.5,2148.05,2162.14,163386,35326262715000.0,8835,42365,0.2593
2022-07-06,ACC,EQ,2148.05,2148.05,2179.9,2148.0,2179.8,2174.35,2168.67,123949,26880502714999.996,10080,49225,0.3971
2022-07-07,ACC,EQ,2174.35,2188.0,2188.0,2157.3,2170.0,2168.35,2170.67,89864,19506472245000.0,7526,20241,0.2252
2022-07-08,ACC,EQ,2168.35,2175.0,2201.1,2159.85,2162.7,2169.35,2177.99,240521,52385208615000.0,13610,97624,0.40590000000000004
2022-07-11,ACC,EQ,2169.35,2164.4,2191.8,2136.9,2183.95,2184.3,2169.7,282881,61376781035000.0,16697,94671,0.3347
2022-07-12,ACC,EQ,2184.3,2181.0,2182.6,2156.0,2168.45,2167.25,2165.99,261604,56663209915000.0,12580,107991,0.4128
