Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2022-06-16,ADANIENT,EQ,2184.6,2205.0,2217.3,2076.05,2084.95,2083.0,2135.55,2131789,455254834955000.0,61940,356132,0.1671
2022-06-17,ADANIENT,EQ,2083.0,2062.0,2137.4,2060.15,2110.0,2095.8,2101.56,2280135,479185033535000.06,68806,418656,0.18359999999999999
2022-06-20,ADANIENT,EQ,2095.8,2107.3,2123.3,2025.0,2083.9,2079.85,2059.09,2603594,536103243260000.06,69448,835095,0.3207
2022-06-21,ADANIENT,EQ,2079.85,2100.0,2177.0,2091.65,2159.85,2161.8,2135.93,1331500,284399222775000.0,44749,130221,0.0978
2022-06-22,ADANIENT,EQ,2161.8,2149.95,2149.95,2077.1,2086.0,2089.2,2101.66,1774137,372863600395000.0,64117,163476,0.09210000000000002
2022-06-23,ADANIENT,EQ,2089.2,2105.0,2128.0,2080.0,2114.2,2110.35,2105.96,1026783,216236006440000.0,36051,145745,0.18460000000000001
2022-06-24,ADANIENT,EQ,2110.35,2121.0,2168.0,2108.6,2154.95,2161.45,2139.29,1156536,247417103819999.97,33693,279634,0.24180000000000001
2022-06-27,ADANIENT,EQ,2161.45,2189.0,2211.0,2169.35,2182.0,2181.6,2188.41,1202504,263157008330000.03,37716,176413,0.1467
2022-06-28,ADANIENT,EQ,2181.6,2170.0,2210.25,2160.0,2207.0,2204.6,2186.15,1282047,280274475094999.97,37963,308815,0.2409
2022-06-29,ADANIENT,EQ,2204.6,2185.0,2247.8,2177.2,2211.0,2220.1,2214.49,1692493,374801661650000.0,52274,425486,0.2514
2022-06-30,ADANIENT,EQ,2220.1,2220.0,2248.5,2180.5,2190.0,2190.9,2214.04,1568415,347253912560000.0,46645,513755,0.3276
2022-07-01,ADANIENT,EQ,2190.9,2189.9,2242.0,2138.25,2229.25,2232.2,2192.41,2141743,469558154060000.06,47117,566083,0.2643
2022-07-04,ADANIENT,EQ,2232.2,2232.2,2277.0,2228.35,2260.9,2261.85,2257.28,1581159,356911723310000.0,45778,363163,0.2297
2022-07-05,ADANIENT,EQ,2261.85,2264.0,2290.7,2238.0,2243.65,2246.45,2265.41,1356776,307366043595000.0,39354,352096,0.2595
2022-07-06,ADANIENT,EQ,2246.45,2245.0,2277.0,2236.5,2269.0,2272.85,2262.28,1045463,236512736285000.0,25604,364195,0.34840000000000004
2022-07-07,ADANIENT,EQ,2272.85,2280.0,2294.95,2256.0,2274.85,2274.3,2273.73,946131,215124993700000.0,28623,295473,0.3123
2022-07-08,ADANIENT,EQ,2274.3,2286.0,2303.6,2263.9,2297.0,2293.05,2285.08,898576,205331417235000.0,23635,231484,0.2576
2022-07-11,ADANIENT,EQ,2293.05,2293.05,2384.6,2291.05,2364.5,2373.25,2345.62,1967308,461456022355000.0,65448,325918,0.16570000000000001
2022-07-12,ADANIENT,EQ,2373.25,2364.4,2389.8,2350.15,2359.5,2365.65,2373.27,1273008,302118681165000.0,47448,225292,0.177
2022-07-13,ADANIENT,EQ,2365.65,2373.5,2384.65,2333.7,2353.1,2353.5,2357.09,982185,231509989665000.0,37511,165310,0.16829999999999998
2022-07-14,ADANIENT,EQ,2353.5,2365.0,2404.0,2336.5,2394.0,2383.1,2366.95,933554,220967906535000.0,34681,181162,0.1941
2022-07-15,ADANIENT,EQ,2383.1,2414.5,2422.95,2377.0,2401.0,2405.25,2400.98,1169788,280864035100000.0,40288,174758,0.1494
2022-07-18,ADANIENT,EQ,2405.25,2424.0,2441.85,2406.05,2426.6,2423.6,2424.1,937204,227188027935000.0,33675,146809,0.15660000000000002
2022-07-19,ADANIENT,EQ,2423.6,2406.95,2459.3,2405.0,2445.0,2451.3,2436.68,843301,205485363075000.0,34038,122277,0.145
2022-07-20,ADANIENT,EQ,2451.3,2462.0,2472.8,2444.0,2446.0,2451.1,2456.64,693601,170393083515000.0,26569,170280,0.24550000000000002
2022-07-21,ADANIENT,EQ,2451.1,2453.8,2498.95,2451.25,2495.0,2495.5,2485.65,1314165,326655641155000.0,40031,360242,0.2741
2022-07-22,ADANIENT,EQ,2495.5,2505.5,2514.05,2483.1,2498.9,2499.4,2500.88,833522,208453822250000.0,31012,193849,0.23260000000000003
2022-07-25,ADANIENT,EQ,2499.4,2505.0,2562.15,2500.0,2549.9,2550.6,2537.51,1220351,309665464420000.0,44274,205964,0.1688
2022-07-26,ADANIENT,EQ,2550.6,2555.0,2568.6,2533.0,2551.0,2559.7,2551.72,865142,220760185325000.0,33126,125892,0.14550000000000002
2022-07-27,ADANIENT,EQ,2559.7,2560.0,2572.5,2528.0,2546.4,2548.7,2553.07,953588,243457747700000.0,30742,249073,0.2612
2022-07-28,ADANIENT,EQ,2548.7,2559.9,2565.65,2531.6,2553.0,2550.4,2551.15,759442,193745369555000.0,23183,156791,0.2065
2022-07-29,ADANIENT,EQ,2550.4,2565.0,2622.0,2560.0,2565.9,2569.2,2585.58,1107195,286273593615000.0,37483,261890,0.2365
2022-08-01,ADANIENT,EQ,2569.2,2575.85,2669.4,2569.2,2655.0,2660.15,2626.72,1267039,332815472705000.0,40581,235342,0.1857
2022-08-02,ADANIENT,EQ,2660.15,2660.0,2697.0,2640.0,2675.0,2683.65,2676.62,1096480,293485705460000.0,40748,232966,0.2125
2022-08-03,ADANIENT,EQ,2683.65,2685.0,2717.0,2671.2,2714.45,2711.4,2694.49,815831,219824688085000.0,32287,178736,0.21910000000000002
2022-08-04,ADANIENT,EQ,2711.4,2725.0,2743.9,2684.25,2721.0,2723.6,2720.76,1223799,332966455170000.0,48196,247231,0.20199999999999999
2022-08-05,ADANIENT,EQ,2723.6,2760.0,2767.65,2685.0,2686.05,2698.4,2713.14,1639981,444949351025000.0,75799,298110,0.1818
2022-08-08,ADANIENT,EQ,2698.4,2700.0,2807.65,2695.65,2791.0,2791.9,2756.06,1581696,435924769235000.06,53583,412787,0.261
2022-08-10,ADANIENT,EQ,2791.9,2801.75,2834.9,2781.55,2826.0,2827.2,2812.11,1304663,366885959310000.0,44657,385830,0.2957
2022-08-11,ADANIENT,EQ,2827.2,2841.0,2848.4,2815.1,2837.4,2834.05,2834.79,978616,277417005850000.0,32142,343095,0.3506
2022-08-12,ADANIENT,EQ,2834.05,2840.0,2871.15,2834.05,2868.0,2864.55,2858.52,843025,240980651419999.97,33127,210677,0.24989999999999998
2022-08-16,ADANIENT,EQ,2864.55,2879.0,2986.0,2871.0,2979.0,2975.85,2942.96,1969492,579614291540000.0,71617,228099,0.1158
2022-08-17,ADANIENT,EQ,2975.85,2986.0,3028.55,2980.0,3005.0,3008.65,3007.02,1510171,454110764945000.0,57147,287479,0.19039999999999999
2022-08-18,ADANIENT,EQ,3008.65,3005.0,3186.0,3004.0,3157.75,3153.65,3113.47,3502295,1090427714515000.0,122950,366364,0.10460000000000001
2022-08-19,ADANIENT,EQ,3153.65,3178.0,3258.9,3075.25,3127.0,3130.2,3173.83,6109949,1939195123455000.0,229717,718746,0.1176
2022-08-22,ADANIENT,EQ,3130.2,3134.0,3191.8,3029.2,3056.65,3051.6,3118.52,3473580,1083242601804999.9,139398,480026,0.13820000000000002
2022-08-23,ADANIENT,EQ,3051.6,3032.65,3074.0,2927.4,3038.7,3030.65,3011.45,4169136,1255515803870000.0,157211,533193,0.12789999999999999
2022-08-24,ADANIENT,EQ,3030.65,3038.0,3153.0,2986.0,3151.4,3134.65,3058.83,3475387,1063061185504999.9,132308,541305,0.1558
2022-08-25,ADANIENT,EQ,3134.65,3167.0,3177.8,3055.7,3060.1,3066.35,3107.36,3119494,969340553750000.0,113931,556602,0.1784
2022-08-26,ADANIENT,EQ,3066.35,3080.0,3172.95,3078.0,3148.5,3139.55,3135.78,2897602,908625428785000.0,100125,380117,0.13119999999999998
2022-08-29,ADANIENT,EQ,3139.55,3055.0,3166.45,3037.85,3145.0,3142.6,3124.04,1924984,601372839080000.0,78701,197337,0.10250000000000001
2022-08-30,ADANIENT,EQ,3142.6,3165.0,3263.1,3161.0,3192.6,3194.35,3211.12,4392183,1410384695890000.0,119357,1414525,0.3221
2022-09-01,ADANIENT,EQ,3194.35,3200.0,3245.0,3184.4,3237.0,3233.25,3216.37,1880363,604794259980000.0,69275,289521,0.154
2022-09-02,ADANIENT,EQ,3233.25,3261.0,3369.4,3225.0,3352.0,3355.8,3313.01,4835905,1602139603140000.0,183660,483245,0.0999
2022-09-05,ADANIENT,EQ,3355.8,3374.1,3431.8,3313.0,3350.0,3346.55,3373.03,3686950,1243619088055000.0,146740,526338,0.1428
2022-09-06,ADANIENT,EQ,3346.55,3370.0,3447.6,3355.0,3436.0,3435.8,3411.82,2580772,880513360350000.0,108547,275568,0.1068
2022-09-07,ADANIENT,EQ,3435.8,3435.8,3487.95,3406.1,3474.5,3473.75,3458.14,2188110,756679359280000.0,86977,276338,0.12630000000000002
2022-09-08,ADANIENT,EQ,3473.75,3499.0,3501.5,3450.0,3462.5,3462.8,3470.02,1560414,541467191395000.0,52110,547499,0.35090000000000005
2022-09-09,ADANIENT,EQ,3462.8,3479.0,3507.95,3415.15,3450.0,3451.2,3467.05,1614634,559801481400000.0,66777,447713,0.2773
2022-09-12,ADANIENT,EQ,3451.2,3465.0,3495.5,3457.9,3465.0,3463.8,3471.93,1647756,572089170860000.0,43847,584405,0.3547
2022-09-13,ADANIENT,EQ,3463.8,3478.0,3568.9,3421.3,3560.1,3555.8,3503.77,3479669,1219195817645000.0,122343,1015460,0.2918
2022-09-14,ADANIENT,EQ,3555.8,3518.0,3608.0,3511.0,3573.0,3572.1,3576.87,2740337,980184166335000.0,94965,834088,0.3044
2022-09-15,ADANIENT,EQ,3572.1,3590.0,3767.95,3575.0,3750.6,3748.7,3677.96,4716688,1734778816215000.2,155826,1045019,0.22160000000000002
2022-09-16,ADANIENT,EQ,3748.7,3755.0,3866.95,3614.6,3705.0,3702.2,3741.06,5687429,2127699093155000.0,210607,1094444,0.1924
2022-09-19,ADANIENT,EQ,3702.2,3718.95,3801.95,3680.75,3780.5,3778.65,3762.56,3092486,1163565008565000.0,120209,728339,0.23550000000000001
2022-09-20,ADANIENT,EQ,3778.65,3819.0,3885.0,3812.0,3819.0,3834.55,3845.9,3338704,1284032417130000.0,116980,1022253,0.3062
2022-09-21,ADANIENT,EQ,3834.55,3837.65,3862.8,3571.25,3640.0,3640.1,3686.35,6089846,2244933147225000.0,227558,1109801,0.1822
2022-09-22,ADANIENT,EQ,3640.1,3639.0,3735.95,3608.05,3725.0,3716.3,3688.15,3490772,1287450172450000.0,134542,658445,0.1886
2022-09-23,ADANIENT,EQ,3716.3,3732.0,3737.9,3655.0,3663.0,3674.3,3696.89,3001474,1109613027560000.0,104208,591197,0.197
2022-09-26,ADANIENT,EQ,3674.3,3646.3,3658.0,3532.0,3561.95,3586.2,3598.74,3123908,1124214595785000.0,122902,640947,0.2052
2022-09-27,ADANIENT,EQ,3586.2,3596.0,3629.55,3485.85,3566.0,3559.1,3556.17,3546332,1261134978505000.0,121229,757226,0.24309999999999998
2022-09-28,ADANIENT,EQ,3559.1,3528.0,3596.95,3503.0,3540.0,3548.75,3555.21,2259832,803417359980000.0,76568,531095,0.23500000000000001
2022-09-29,ADANIENT,EQ,3548.75,3583.5,3664.75,3443.6,3456.0,3470.7,3495.25,15060223,5263927320270000.0,154930,9162374,0.6084
2022-09-30,ADANIENT,EQ,3470.7,3447.95,3523.8,3371.1,3440.0,3455.75,3457.64,4307707,1489451605665000.0,143905,773540,0.1796
2022-10-03,ADANIENT,EQ,3455.75,3440.0,3460.05,3110.2,3164.75,3157.3,3239.55,7578847,2455207564215000.0,242309,1392303,0.1837
2022-10-04,ADANIENT,EQ,3157.3,3230.0,3291.2,3125.0,3229.0,3237.7,3229.86,5642467,1822436214900000.0,206194,577924,0.1024
2022-10-06,ADANIENT,EQ,3237.7,3270.0,3318.8,3208.05,3287.0,3285.0,3269.85,2845165,930326996270000.1,106184,488239,0.1716
2022-10-07,ADANIENT,EQ,3285.0,3280.0,3310.95,3228.15,3279.0,3277.6,3269.68,1930275,631138391790000.0,65403,342833,0.1776
2022-10-10,ADANIENT,EQ,3277.6,3234.0,3278.75,3214.35,3253.0,3246.25,3250.34,1590792,517060752410000.06,64438,325060,0.2043
2022-10-11,ADANIENT,EQ,3246.25,3257.55,3338.0,3249.0,3274.0,3273.95,3299.63,2544394,839555219450000.0,98321,596048,0.2343
2022-10-12,ADANIENT,EQ,3273.95,3297.0,3297.0,3145.0,3228.0,3223.65,3207.73,2972601,953529772945000.1,123910,397904,0.13390000000000002
2022-10-13,ADANIENT,EQ,3223.65,3218.0,3262.8,3189.0,3228.0,3233.65,3226.46,1840193,593730801825000.0,67694,334612,0.1818
2022-10-14,ADANIENT,EQ,3233.65,3272.0,3305.0,3194.85,3201.0,3209.5,3242.81,1344415,435968864725000.0,50469,247543,0.1841
2022-10-17,ADANIENT,EQ,3209.5,3211.0,3235.0,3136.1,3225.0,3212.6,3198.73,1985298,635042587650000.0,65568,274827,0.1384
2022-10-18,ADANIENT,EQ,3212.6,3249.0,3298.0,3226.1,3289.0,3284.3,3268.8,1635079,534475285660000.06,51032,346100,0.21170000000000003
2022-10-19,ADANIENT,EQ,3284.3,3300.0,3310.0,3259.65,3277.0,3277.25,3289.84,1396513,459430161189999.94,45073,323969,0.23199999999999998
2022-10-20,ADANIENT,EQ,3277.25,3260.0,3365.0,3245.0,3361.05,3357.1,3308.85,2211287,731681104015000.0,66573,730283,0.33030000000000004
2022-10-21,ADANIENT,EQ,3357.1,3374.9,3382.0,3287.0,3309.75,3311.9,3335.48,1120790,373836984015000.0,41865,207964,0.2136
2022-10-24,ADANIENT,EQ,3311.9,3325.0,3340.1,3287.4,3320.0,3309.8,3317.49,248249,82356472435000.0,9916,71874,0.2895
2022-10-25,ADANIENT,EQ,3309.8,3321.95,3345.0,3294.0,3295.05,3300.5,3313.09,879424,291360800995000.0,35025,151719,0.17250000000000001
2022-10-27,ADANIENT,EQ,3300.5,3319.85,3355.0,3297.0,3320.0,3325.0,3322.7,1106870,367780105020000.0,37985,242693,0.2193
2022-10-28,ADANIENT,EQ,3325.0,3322.0,3387.95,3297.65,3325.0,3323.3,3337.92,1323334,441718716420000.0,48185,266802,0.2811
2022-10-31,ADANIENT,EQ,3323.3,3339.95,3360.0,3326.1,3350.0,3347.45,3343.51,575722,192493241740000.0,30283,131258,0.228
2022-11-01,ADANIENT,EQ,3347.45,3361.9,3607.45,3352.0,3579.8,3575.7,3519.15,4393335,1546078348230000.0,162903,672289,0.153
2022-11-02,ADANIENT,EQ,3575.7,3580.0,3625.15,3526.0,3570.5,3580.7,3575.05,2534755,906188264250000.0,103751,394870,0.1558
2022-11-03,ADANIENT,EQ,3580.7,3550.0,3614.7,3542.45,3590.0,3590.4,3588.04,1275216,457553225955000.0,56803,193865,0.152
2022-11-04,ADANIENT,EQ,3590.4,3642.0,3849.8,3566.75,3825.9,3833.25,3732.33,6112097,2281236321310000.0,251172,761773,0.12460000000000002
2022-11-07,ADANIENT,EQ,3833.25,3852.45,4013.7,3820.0,3953.35,3960.6,3943.84,5985652,2360648122800000.0,261119,462459,0.07730000000000001
2022-11-09,ADANIENT,EQ,3960.6,3977.0,4048.0,3943.05,3982.6,3997.2,4007.49,3732472,1495784323485000.0,148664,457260,0.1225
2022-11-10,ADANIENT,EQ,3997.2,3995.0,4030.0,3962.15,3999.0,3992.25,3997.44,2313795,924924752585000.0,94415,370903,0.16030000000000003
2022-11-11,ADANIENT,EQ,3992.25,4040.0,4048.95,3975.15,4006.0,4008.85,4013.71,1476875,592775065285000.0,69136,225580,0.1527
2022-11-14,ADANIENT,EQ,4008.85,3999.0,4078.0,3990.0,4024.1,4022.55,4035.32,1803092,727606017875000.0,76145,294464,0.16329999999999997
2022-11-15,ADANIENT,EQ,4022.55,4025.05,4065.0,4022.0,4064.95,4057.8,4042.27,1065546,430722403845000.0,49890,173644,0.163
2022-11-16,ADANIENT,EQ,4057.8,4057.3,4096.0,3863.55,3975.0,3956.6,3979.89,3059841,1217783112765000.0,120771,424822,0.17170000000000002
2022-11-17,ADANIENT,EQ,3956.6,3970.0,4033.0,3900.0,4017.0,4018.15,3976.54,2266112,901129087710000.0,100741,187016,0.0825
2022-11-18,ADANIENT,EQ,4018.15,4028.35,4043.0,3984.0,4020.0,4019.8,4013.45,1440776,578248347135000.0,61375,219535,0.1524
2022-11-21,ADANIENT,EQ,4019.8,4019.95,4019.95,3921.95,3999.5,4001.85,3978.87,1492003,593649008100000.0,63301,146294,0.0981
2022-11-22,ADANIENT,EQ,4001.85,4001.85,4056.0,3988.0,4034.9,4034.0,4031.64,1705043,687411753690000.0,61621,333908,0.19579999999999997
2022-11-23,ADANIENT,EQ,4034.0,4050.0,4061.85,3873.0,3897.0,3903.3,3952.37,2861156,1130833933355000.0,119633,433367,0.1515
2022-11-24,ADANIENT,EQ,3903.3,3910.0,3935.0,3821.0,3930.0,3921.1,3883.06,2797181,1086161071995000.1,111478,324733,0.1161
2022-11-25,ADANIENT,EQ,3921.1,3929.0,3949.9,3845.3,3900.05,3901.1,3894.99,2506346,976220348225000.0,91106,479081,0.1911
2022-11-28,ADANIENT,EQ,3901.1,3899.4,3925.0,3871.4,3884.45,3886.15,3900.75,1119166,436558766305000.0,42474,188042,0.168
2022-11-29,ADANIENT,EQ,3886.15,3885.0,3915.0,3864.05,3870.0,3878.4,3888.99,1513444,588576538225000.0,46398,381504,0.2521
2022-11-30,ADANIENT,EQ,3878.4,3897.8,3939.9,3867.0,3924.7,3917.9,3904.01,1968428,768476446870000.0,62047,781327,0.3969
2022-12-01,ADANIENT,EQ,3917.9,3937.5,3944.95,3902.45,3907.4,3915.1,3921.49,945838,370909083350000.0,35157,227980,0.24100000000000002
2022-12-02,ADANIENT,EQ,3915.1,3905.0,3963.8,3885.0,3915.0,3922.5,3922.77,1297832,509110102910000.06,53440,304867,0.2349
2022-12-05,ADANIENT,EQ,3922.5,3928.9,3939.0,3810.05,3930.2,3930.4,3874.71,2392866,927167296750000.0,88778,504398,0.2108
2022-12-06,ADANIENT,EQ,3930.4,3920.0,4057.0,3909.0,4026.0,4031.8,4013.11,2962621,1188931709590000.0,121859,495431,0.1672
2022-12-07,ADANIENT,EQ,4031.8,4031.0,4057.9,3984.55,3998.0,3999.3,4016.92,1257261,505031878885000.06,63713,255007,0.2028
2022-12-08,ADANIENT,EQ,3999.3,4010.0,4045.0,4003.35,4023.35,4025.0,4027.23,895075,360467525330000.0,43843,162472,0.1815
2022-12-09,ADANIENT,EQ,4025.0,4044.0,4094.0,3941.5,3995.6,3996.8,4020.27,2129800,856237722460000.0,79946,300069,0.1409
2022-12-12,ADANIENT,EQ,3996.8,3997.0,4031.9,3968.75,4010.15,4016.7,4008.66,802499,321694598515000.0,38510,99977,0.12460000000000002
2022-12-13,ADANIENT,EQ,4016.7,4027.8,4072.0,4011.6,4060.0,4060.2,4047.97,1215308,491953538764999.94,47587,418677,0.34450000000000003
2022-12-14,ADANIENT,EQ,4060.2,4076.0,4092.05,4040.0,4049.0,4055.8,4067.51,1114492,453321191770000.0,42940,304600,0.2733
2022-12-15,ADANIENT,EQ,4055.8,4055.8,4073.05,4025.0,4025.25,4043.75,4051.93,866138,350953071780000.0,37452,216747,0.2502
2022-12-16,ADANIENT,EQ,4043.75,4018.9,4047.9,3944.05,3983.0,3980.8,3992.46,1598960,638378549865000.0,55399,478278,0.29910000000000003
2022-12-19,ADANIENT,EQ,3980.8,3988.0,4104.0,3971.45,4101.0,4075.3,4030.64,1643404,662396721730000.0,53127,622332,0.3787
2022-12-20,ADANIENT,EQ,4075.3,4095.0,4172.0,4066.4,4165.0,4165.3,4125.2,3778426,1558675614030000.0,131294,907006,0.24
